2013-04-21 09:24:02	SergeCornelus	RT @andremeganck: #sporza #lbl - na 5 km kopgroep B.De Clercq -Jerome -Fumeaux-Lang-Veuchelen-Armee - na 24 km hebben ze 5'45" op een rusti…
2013-04-21 09:24:10	Mentozzzie	Today; #lbl #ned1
2013-04-21 09:25:26	PelotonWatch	#lbl After 35km gap is up to 8'55"
2013-04-21 09:25:54	jellewallays	@andremeganck blij te zien dat armeetje mee is @teamTVLB good job #lbl word leuk om volgen vanuit de zetel ;)
2013-04-21 09:27:06	iyan_skywalker	RT @BMCProTeam #lbl BMC Racing Team will compete today at la Doyenne. Good luck to the riders! Find out the roster: http://t.co/9zDInGGVvc
2013-04-21 09:27:15	vremdetweet	Voor wie het gisteren gemist heeft. #lbl RT @hetiskoers Echte koers vandaag: La Doyenne http://t.co/I7Ou3HKGzA
2013-04-21 09:27:26	DaanGrosemans	RT @andremeganck: #sporza #lbl - na 5 km kopgroep B.De Clercq -Jerome -Fumeaux-Lang-Veuchelen-Armee - na 24 km hebben ze 5'45" op een rusti…
2013-04-21 09:27:43	DucrocqAntoine	RT @BMCProTeam: #lbl World road champion @PhilippeGilbert before the start of La Doyenne. http://t.co/GKgihyMBo4
2013-04-21 09:28:22	vremdetweet	En natuurlijk nog de rugnummertrekking voor #lbl: 21 - 38 - 53 - 66 en 182.
2013-04-21 09:28:34	SJR1978	Some field at Liege for la Doyenne.  Chock a block of quality. Joins us at 11pm for coverage @sbs one. #lbl
2013-04-21 09:29:14	BarroToffee	@hansbrinx @gertjakobs64 laten we eens gek doen na op de Redoute en op weg naar Sprimont gaat hij er vandoor @BaukeMollema wint #lbl
2013-04-21 09:30:04	WegmannStefan	RT @Ride_Argyle: @peterstetina ready for #lbl http://t.co/njYBkQV9sl
2013-04-21 09:30:05	Lotto_Belisol	Bart De Clercq and his companions have an advantage of 10 minutes #lbl
2013-04-21 09:30:23	MoysonJelle	#lbl
2013-04-21 09:30:25	PelotonWatch	#lbl Gap is now 10' after 37km
2013-04-21 09:31:03	hagehagechabin	差は10分まで開いたとの事。さて、次は集団をどのチームが牽引するのか。 RT @Lotto_Belisol: Bart De Clercq and his companions have an advantage of 10 minutes  #lbl　 #jspocycle
2013-04-21 09:31:15	martarama	RT @PelotonWatch: #lbl After 35km gap is up to 8'55"
2013-04-21 09:31:26	jameswhelan42	"@SJR1978: Some field at Liege for la Doyenne. Chock a block of quality. Joins us at 11pm for coverage @sbs one. #lbl" big night ahead.
2013-04-21 09:31:33	dicesaredave	RT @BMCProTeam: #lbl World road champion @PhilippeGilbert before the start of La Doyenne. http://t.co/GKgihyMBo4
2013-04-21 09:32:51	sporza_koers	De voorsprong van de kopgroep heeft de kaap van de tien minuten overschreden. #lbl
2013-04-21 09:33:04	mateomontess	RT @BMCProTeam: #lbl World road champion @PhilippeGilbert before the start of La Doyenne. http://t.co/GKgihyMBo4
2013-04-21 09:33:18	pedallinsquares	RT @Lotto_Belisol: Bart De Clercq and his companions have an advantage of 10 minutes #lbl
2013-04-21 09:33:35	xa4vdm	RT @Lotto_Belisol: Bart De Clercq and his companions have an advantage of 10 minutes #lbl
2013-04-21 09:33:46	andremeganck	#sporza #lbl - aanstoker van de ontsnapping was Bart De Clercq -voorsprong groeit nos steeds - na 31 km meer dan 10' - eerste u 40 km gemid.
2013-04-21 09:34:04	Vincentwauters1	C'mon @PhilippeGilbert in #lbl
2013-04-21 09:34:12	PvRavensberg	Vanmiddag lekker #lbl kijken! Wordt mooie #koers zin in!
