2012-03-04 17:03:54	B1Ahmad	I really like Welbeck and I think he's got a big future at #MUFC but for me Hernandez and Rooney is a more threatening partnership up front			
2012-03-04 17:03:54	stephicles	"RT @Ashlooney10: Come on United. Cheer me up &lt;3 #MUFC"			
2012-03-04 17:03:54	a_rizky	RT @premierleague: Tottenham starting line-up: Friedel, Kaboul, King, Walker, Assou-Ekotto, Lennon, Modric, Livermore, Sandro, Adebayor, ...			
2012-03-04 17:03:54	Mcfcfink	Spurs 1-5 City, United 1-6 City. Slutsatsen får jag till 1-0 till Spurs! #Spurs #Mufc			
2012-03-04 17:03:54	ace_rhyme	"RT @ManUtdStuff: SAF on AVB sack: \""I wasn't surprised.\"" #MUFC #CFC"			
2012-03-04 17:03:55	ManiS_88	RT @PraveenKaur_: Love my lazy days watchin Football Super Sunday!!! Cumon #MUFC !!!!			
2012-03-04 17:03:55	DannyHart15	Come on United! #19 #MUFC #ManchesterIsRed			
2012-03-04 17:03:55	arwindayuhan	RT @bangphe: Glory!!! RT @UtdIndonesia: MUFC XI: De Gea, Jones, Evans, Ferdinand, Evra, Nani, Scholes, Carrick, Young, Rooney, Welbeck.  ...			
2012-03-04 17:03:56	danbud7	"me too RT @ManUtdStuff: SAF on AVB sack: \""I wasn't surprised.\"" #MUFC #CFC"			
2012-03-04 17:03:56	mo_bury	@Immy_Khan1 hahaha 5-0 demolition on the cards lol #MUFC #YIDS			
2012-03-04 17:03:56	WilliamMwijuka	#TeamUnited #TeamUnited #TeamUnited #TeamUnited #TeamUnited #TeamUnited #TeamUnited #MUFC »»CHAMP19ONS Get in You REDS #MUFCfamily			
2012-03-04 17:03:56	hopey_101	RT @SamJamesBaxter: Let's get a win today! #MUFC			
2012-03-04 17:03:56	Mick14409	RT @premierleague: Manchester United starting line-up: De Gea, Evra, Jones, Ferdinand, Evans, Carrick, Nani, Young, Scholes, Rooney, Wel ...			
2012-03-04 17:03:56	mufcgoode	Come on United! This table doesn't look right. #MUFC			
2012-03-04 17:03:56	LinGmnZ	RT @premierleague: Manchester United starting line-up: De Gea, Evra, Jones, Ferdinand, Evans, Carrick, Nani, Young, Scholes, Rooney, Wel ...			
2012-03-04 17:03:57	KellyMacG26	#MUFC ?			
2012-03-04 17:03:58	Herbiechillin	RT @premierleague: Tottenham substitutes: Cudicini, Dawson, Nelsen, Kranjcar, Rose, Giovani, Defoe. #bpl #thfc #mufc			
2012-03-04 17:03:58	aminsafuan	"\""@premierleague: Manchester United substitutes: Amos, Fabio, Rafael, Anderson, Giggs, Park, Hernandez. #bpl #thfc #mufc\"""			
2012-03-04 17:03:58	O_ZAWAWI98	RT @premierleague: Manchester United starting line-up: De Gea, Evra, Jones, Ferdinand, Evans, Carrick, Nani, Young, Scholes, Rooney, Wel ...			
2012-03-04 17:03:58	jonboywatkins	#MUFC come on you reds!!!			
2012-03-04 17:03:58	Tittleytattle	RT @InfostradaLive: With his 986th league match in charge of Manchester United, Sir Alex Ferguson will surpass the all-time club record  ...			
2012-03-04 17:03:59	TelegraphSport	Tottenham Hotspur v Manchester United: live - follow Alan Tyers' match commentary http://t.co/mBMcwlDk #thfc #mufc			
2012-03-04 17:03:59	Arj_Hansrani26	C'mon lads, let's fucking do this!! #mufc			
2012-03-04 17:03:59	Rezaisk	19 times and that's a fact...19 times and that's a fact...19 times and that's a fact...19 times and that's a fact #chants #MUFC			
2012-03-04 17:03:59	joshdrfc96	RT @Emmo9: Predicting a comfortable win for united today #MUFC			
2012-03-04 17:04:00	nattawut1981	?????? ?????? #MUFC #??????????????????			
2012-03-04 17:04:00	toria_73	Come on let's do this! I'm going 1-3 to United! #MUFC #THFC			
2012-03-04 17:04:00	TeaMeetsBeard	Big game for to title race now! So nervous. Come on #MUFC!			
2012-03-04 17:04:01	HMoorex	Biiiiiiiiigggggg day in the PL #mufc #mufc			
2012-03-04 17:04:02	Angie07x	"Come on Man United!! &lt;3 #MUFC #ggmu"			
2012-03-04 17:04:02	unitedforlife1	Now I'm off. Meet you at the break. The thing is I don't like to tweet while watching the game. Fuckin' kills the excitement. Later!! #mufc			
2012-03-04 17:04:02	Kmit_Win	RT @premierleague: Manchester United starting line-up: De Gea, Evra, Jones, Ferdinand, Evans, Carrick, Nani, Young, Scholes, Rooney, Wel ...			
2012-03-04 17:04:02	KitManWong8	Come on United! Massive 3 points required! #MUFC			
2012-03-04 17:04:02	onursaygn	"RT @ManUtdStuff: SAF on AVB sack: \""I wasn't surprised.\"" #MUFC #CFC"			
2012-03-04 17:04:02	sandi24_3	@melodyJKT48 :D RW @ManUnited_PS: yak 15 menit lagi lads! :D #MUFC #GloryGloryManUnited			
2012-03-04 17:04:03	sugarseanie	Time for some kung pow bitch at white hart lane. #mufc			
2012-03-04 17:04:03	THaile91	@CalHewitt yeahh I'm pretty happy with it, its our strongest line up, maybe with the addition of valencia instead of nani sometimes #mufc			
2012-03-04 17:04:03	twinbrowaken	Lets go United! #MUFC			
2012-03-04 17:04:03	kuirab	Glory Glory Manchester United!! Lets do this!! #thfc #mufc			
2012-03-04 17:04:03	Brett_Hold	Come on #MUFC !			
2012-03-04 17:04:03	SiriusXMSoccer	RT @premierleague: Tottenham starting line-up: Friedel, Kaboul, King, Walker, Assou-Ekotto, Lennon, Modric, Livermore, Sandro, Adebayor, ...			
2012-03-04 17:04:04	Jonas_Jade	Come on United! #MUFC			
2012-03-04 17:04:04	CallinBaykur	Come on United! #MUFC			
2012-03-04 17:04:04	nfa25	7 menit menuju kick-off #MUFC			
2012-03-04 17:04:04	jaisanrai	Glory Glory Man United ! #MUFC #GGMU			
2012-03-04 17:04:05	jayadevnair9	RT @InfostradaLive: With his 986th league match in charge of Manchester United, Sir Alex Ferguson will surpass the all-time club record  ...			
2012-03-04 17:04:05	_hrz	"Lol RT @ManUtdStuff: SAF on AVB sack: \""I wasn't surprised.\"" #MUFC #CFC"			
2012-03-04 17:04:06	takitaqi	#GGMU #MUFC #believe			
2012-03-04 17:04:06	andrew760	RT @premierleague: Manchester United starting line-up: De Gea, Evra, Jones, Ferdinand, Evans, Carrick, Nani, Young, Scholes, Rooney, Wel ...			
