2013-03-17 07:45:51	gervaswatch	Si è saputo niente se la #MilanoSanremo si disputerà come discesa libera, Slalom Gigante o Super G? @Milano_Sanremo  #msr
2013-03-17 07:46:23	Angjoyc	good luck to all @opqscyclingteam at #msr today. stay safe
2013-03-17 07:47:25	2LapsDown	#ausgp down, #msr to go. shame its like...6 hours till coverage here :(
2013-03-17 07:48:01	weather4sports	#msr Forecast seems to be correct. Snow/sleet will turn into rain later on... http://t.co/eXpBp4lUoh
2013-03-17 07:48:24	bernatbella	RT @Movistar_Team: Camino de una #msr épica. Nieve, lluvia y viento para los 298 km hasta la Riviera Ligure. ¡Comienzan los monumentos!  ...
2013-03-17 07:48:29	GrossiAlessia	RT @GaPaolo: #buongiorno! ci siamo!!! #msr http://t.co/jjGKFaphOu
2013-03-17 07:48:48	albertocelani	Do u know Nibali loves the rain? #msr #cycling #procycling
2013-03-17 07:49:04	theherofactory	@krisboeckmans 5€ ingezet op u makker, stel me nu niet teleur e! Succes! #msr
2013-03-17 07:49:18	Josep196910	RT @Movistar_Team: Camino de una #msr épica. Nieve, lluvia y viento para los 298 km hasta la Riviera Ligure. ¡Comienzan los monumentos!  ...
2013-03-17 07:51:22	gizza_tips	Looking for some last minute info in support of H2Hs for #msr. Bad weather makes very unpredictable. Many riders will abandon.
2013-03-17 07:51:46	miha_st	@bolegrega hey tastar, srecno pa najboljse noge! ;) za zalit dons sem pa ze dopust rezerviral. ;))) #msr #milansanremo
2013-03-17 07:51:49	UlrichChevalley	RT @weather4sports: #msr Forecast seems to be correct. Snow/sleet will turn into rain later on... http://t.co/dRL1ouBx3C
